# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SEPT5	ENSG00000184702	ENST00000455784	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SERHL	ENSG00000172250	ENST00000359906	antisense	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
SERHL	ENSG00000172250	ENST00000421475	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
SERHL	ENSG00000172250	ENST00000434218	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
SERHL	ENSG00000172250	ENST00000455578	retained_intron	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
SERHL2	ENSG00000183569	ENST00000327678	protein_coding	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
SERHL2	ENSG00000183569	ENST00000335879	protein_coding	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
SERHL2	ENSG00000183569	ENST00000340239	protein_coding	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
SERHL2	ENSG00000183569	ENST00000407614	protein_coding	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
SERHL2	ENSG00000183569	ENST00000416156	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
SERHL2	ENSG00000183569	ENST00000477564	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
SERHL2	ENSG00000183569	ENST00000527167	retained_intron	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
SERHL2	ENSG00000183569	ENST00000534080	retained_intron	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
SEZ6L	ENSG00000100095	ENST00000248933	protein_coding	0	0	0	46	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
SEZ6L	ENSG00000100095	ENST00000343706	protein_coding	0	0	0	46	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
SEZ6L	ENSG00000100095	ENST00000360929	protein_coding	0	0	0	46	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
SEZ6L	ENSG00000100095	ENST00000402979	protein_coding	0	0	0	22	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	2
SEZ6L	ENSG00000100095	ENST00000403121	protein_coding	0	0	0	22	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	2
SEZ6L	ENSG00000100095	ENST00000404234	protein_coding	0	0	0	46	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
SEZ6L	ENSG00000100095	ENST00000411842	protein_coding	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4
SEZ6L	ENSG00000100095	ENST00000483291	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
SEZ6L	ENSG00000100095	ENST00000494013	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
SEZ6L	ENSG00000100095	ENST00000529632	protein_coding	0	0	0	46	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000382162	retained_intron	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000400288	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000400289	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000411518	nonsense_mediated_decay	0	0	0	18	2	0	0	0	0	4	0	10	0	2	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000414585	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000417682	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000425671	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000432498	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000443011	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000443326	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000444859	protein_coding	0	0	0	15	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000450787	protein_coding	0	0	0	11	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000452250	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
SFI1	ENSG00000198089	ENST00000465437	processed_transcript	0	0	0	16	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000465646	processed_transcript	0	0	0	17	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	1
SFI1	ENSG00000198089	ENST00000476010	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
SFI1	ENSG00000198089	ENST00000484806	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
SFI1	ENSG00000198089	ENST00000486708	retained_intron	0	0	0	8	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000524296	nonsense_mediated_decay	0	0	0	25	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000540643	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000400358	protein_coding	0	1	1	25	0	0	0	0	0	2	0	23	1	0	0	0	0	0	0	1	0
SGSM1	ENSG00000167037	ENST00000400359	protein_coding	0	1	1	25	0	0	0	0	0	2	0	23	1	0	0	0	0	0	0	1	0
SGSM1	ENSG00000167037	ENST00000470591	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000473458	retained_intron	0	0	0	23	0	0	0	0	0	2	0	17	0	4	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000480523	retained_intron	0	0	0	23	0	0	0	0	0	2	0	17	0	2	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000248929	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SGSM3	ENSG00000100359	ENST00000417424	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000427834	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000454798	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SGSM3	ENSG00000100359	ENST00000457767	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SGSM3	ENSG00000100359	ENST00000462457	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000467915	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000469719	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000470518	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000478085	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SGSM3	ENSG00000100359	ENST00000480830	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000481028	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000481408	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SGSM3	ENSG00000100359	ENST00000485962	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000336738	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3BP1	ENSG00000100092	ENST00000357436	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3BP1	ENSG00000100092	ENST00000417536	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000442465	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3BP1	ENSG00000100092	ENST00000451997	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3BP1	ENSG00000100092	ENST00000469947	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SHANK3	ENSG00000251322	ENST00000262795	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SHANK3	ENSG00000251322	ENST00000414786	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SHANK3	ENSG00000251322	ENST00000445220	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC16A8	ENSG00000100156	ENST00000320521	protein_coding	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
SLC16A8	ENSG00000100156	ENST00000427592	protein_coding	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
SLC16A8	ENSG00000100156	ENST00000469516	processed_transcript	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
SLC25A1	ENSG00000100075	ENST00000215882	protein_coding	0	0	0	11	2	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	1
SLC25A1	ENSG00000100075	ENST00000451283	protein_coding	0	0	0	11	2	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	1
SLC25A1	ENSG00000100075	ENST00000461267	processed_transcript	0	0	0	10	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	1
SLC25A1	ENSG00000100075	ENST00000468824	processed_transcript	0	0	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1
SLC25A1	ENSG00000100075	ENST00000470922	retained_intron	0	0	0	11	0	0	0	0	0	6	0	2	0	2	0	0	0	0	0	0	1
SLC25A15P5	ENSG00000249288	ENST00000508033	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SLC25A18	ENSG00000182902	ENST00000327451	protein_coding	0	0	0	6	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3
SLC25A18	ENSG00000182902	ENST00000399813	protein_coding	0	0	0	6	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3
SLC25A18	ENSG00000182902	ENST00000467228	retained_intron	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
SLC25A18	ENSG00000182902	ENST00000469889	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC25A18	ENSG00000182902	ENST00000496051	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
SLC25A18	ENSG00000182902	ENST00000497401	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC35E4	ENSG00000100036	ENST00000300385	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC35E4	ENSG00000100036	ENST00000343605	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC35E4	ENSG00000100036	ENST00000406566	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC35E4	ENSG00000100036	ENST00000451479	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC5A1	ENSG00000100170	ENST00000266088	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC5A1	ENSG00000100170	ENST00000477969	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC5A1	ENSG00000100170	ENST00000486394	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC5A1	ENSG00000100170	ENST00000543737	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC5A4	ENSG00000100191	ENST00000266086	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
SLC7A4	ENSG00000099960	ENST00000382932	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC7A4	ENSG00000099960	ENST00000403586	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC7A4	ENSG00000099960	ENST00000426145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC9B1P4	ENSG00000227367	ENST00000421957	unprocessed_pseudogene	0	1	0	107	0	0	0	0	0	6	0	89	0	2	0	0	1	0	0	0	11
SMARCB1	ENSG00000099956	ENST00000263121	protein_coding	0	0	0	34	0	0	0	0	0	2	0	28	0	0	0	0	0	0	0	0	4
SMARCB1	ENSG00000099956	ENST00000344921	protein_coding	0	0	0	34	0	0	0	0	0	2	0	28	0	0	0	0	0	0	0	0	4
SMARCB1	ENSG00000099956	ENST00000407082	protein_coding	0	0	0	34	0	0	0	0	0	2	0	28	0	0	0	0	0	0	0	0	4
SMARCB1	ENSG00000099956	ENST00000407422	protein_coding	0	0	0	34	0	0	0	0	0	2	0	28	0	0	0	0	0	0	0	0	4
SMARCB1	ENSG00000099956	ENST00000417137	protein_coding	0	0	0	24	0	0	0	0	0	2	0	18	0	0	0	0	0	0	0	0	4
SMARCB1	ENSG00000099956	ENST00000477836	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
SMARCB1	ENSG00000099956	ENST00000491967	processed_transcript	0	0	0	17	0	0	0	0	0	3	0	10	0	1	0	0	0	0	0	0	3
SMC1B	ENSG00000077935	ENST00000357450	protein_coding	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1
SMC1B	ENSG00000077935	ENST00000404354	protein_coding	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1
SMDT1	ENSG00000183172	ENST00000331479	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SMDT1	ENSG00000183172	ENST00000422252	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SMDT1	ENSG00000183172	ENST00000484235	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SMPD4P1	ENSG00000223553	ENST00000416717	transcribed_unprocessed_pseudogene	0	0	0	23	0	0	0	0	0	0	0	20	0	2	0	0	0	0	0	0	1
SMPD4P1	ENSG00000223553	ENST00000433066	processed_transcript	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1
SMPD4P1	ENSG00000223553	ENST00000443839	processed_transcript	0	0	0	15	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
SNAP29	ENSG00000099940	ENST00000215730	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
SNAP29	ENSG00000099940	ENST00000439214	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
SNAP29	ENSG00000099940	ENST00000490458	retained_intron	0	0	0	7	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0
SNORA15	ENSG00000251940	ENST00000516131	snoRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SNORA77	ENSG00000264346	ENST00000578179	snoRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SNORD43	ENSG00000263764	ENST00000583861	snoRNA	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5
SNORD56	ENSG00000199783	ENST00000362913	snoRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SNORD83A	ENSG00000209482	ENST00000386747	snoRNA	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1
SNORD83B	ENSG00000209480	ENST00000386745	snoRNA	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4
SNRPD3	ENSG00000100028	ENST00000404603	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SNRPD3	ENSG00000100028	ENST00000439775	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000314328	protein_coding	0	0	0	155	3	0	1	0	0	6	0	139	0	0	0	0	0	0	0	0	6
SPECC1L	ENSG00000100014	ENST00000416735	processed_transcript	0	0	0	71	0	0	0	0	0	6	0	59	0	0	0	0	0	0	0	0	6
SPECC1L	ENSG00000100014	ENST00000421374	protein_coding	0	0	0	79	0	0	0	0	0	6	0	67	0	0	0	0	0	0	0	0	6
SPECC1L	ENSG00000100014	ENST00000437398	protein_coding	0	0	0	155	3	0	0	0	0	6	0	140	0	0	0	0	0	0	0	0	6
SPECC1L	ENSG00000100014	ENST00000440893	protein_coding	0	0	0	30	0	0	0	0	0	2	0	23	0	0	0	0	0	0	0	0	5
SPECC1L	ENSG00000100014	ENST00000472799	retained_intron	0	0	0	15	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	6
SPECC1L	ENSG00000100014	ENST00000541492	protein_coding	0	0	0	153	0	0	0	0	0	7	0	140	0	0	0	0	0	0	0	0	6
SPECC1L-ADORA2A	ENSG00000258555	ENST00000358654	nonsense_mediated_decay	0	0	0	175	1	0	1	0	0	4	0	161	0	2	0	0	0	0	0	0	6
SRRD	ENSG00000100104	ENST00000215917	protein_coding	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
SRRD	ENSG00000100104	ENST00000471799	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
SRRD	ENSG00000100104	ENST00000477945	retained_intron	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
SSTR3	ENSG00000183473	ENST00000328544	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SSTR3	ENSG00000183473	ENST00000402501	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SUN2	ENSG00000100242	ENST00000406622	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SYCE3	ENSG00000217442	ENST00000402753	protein_coding	0	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3
SYCE3	ENSG00000217442	ENST00000406915	protein_coding	0	0	0	6	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1
SYN3	ENSG00000185666	ENST00000332840	protein_coding	0	0	0	98	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000358763	protein_coding	0	0	0	102	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000412575	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000441821	protein_coding	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000459990	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000461446	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000462268	processed_transcript	0	0	0	24	0	0	0	0	0	2	0	22	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000468922	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000472027	retained_intron	0	0	0	5	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000483062	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SYNGR1	ENSG00000100321	ENST00000216155	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000328933	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000406293	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000415332	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000489206	retained_intron	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000216160	protein_coding	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000331454	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000461775	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TAB1	ENSG00000100324	ENST00000473491	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000473613	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000488859	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000327374	protein_coding	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000398042	protein_coding	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000399807	nonsense_mediated_decay	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000401833	protein_coding	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000401886	protein_coding	0	0	0	14	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000411907	processed_transcript	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000420290	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TANGO2	ENSG00000183597	ENST00000430807	nonsense_mediated_decay	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000432198	protein_coding	0	0	0	14	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000432883	protein_coding	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000434168	protein_coding	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000434570	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TANGO2	ENSG00000183597	ENST00000444651	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TANGO2	ENSG00000183597	ENST00000447208	protein_coding	0	0	0	14	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000450019	nonsense_mediated_decay	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000450664	protein_coding	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000456048	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TANGO2	ENSG00000183597	ENST00000462579	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TANGO2	ENSG00000183597	ENST00000471707	retained_intron	0	0	0	14	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000475446	processed_transcript	0	0	0	14	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000479679	processed_transcript	0	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
TANGO2	ENSG00000183597	ENST00000484373	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TANGO2	ENSG00000183597	ENST00000485715	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TBC1D22A	ENSG00000054611	ENST00000337137	protein_coding	0	0	0	89	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000355704	protein_coding	0	0	0	89	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000380995	protein_coding	0	0	0	50	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000394449	nonsense_mediated_decay	0	0	0	89	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0
