# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
THOC5	ENSG00000100296	ENST00000397873	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000414902	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000418021	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000428374	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000440771	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000442555	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000443089	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000455450	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000475187	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000484924	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000488052	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000490103	protein_coding	0	0	0	6	0	0	0	0	0	2	2	0	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000492707	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TIMP3	ENSG00000100234	ENST00000266085	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000361684	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000361906	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000403210	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000436674	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000457534	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000464059	processed_transcript	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000474416	retained_intron	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000488844	retained_intron	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000414022	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000419950	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000422715	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000428752	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000436618	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000442222	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000445836	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000450925	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000452055	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000454833	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMPRSS6	ENSG00000187045	ENST00000346753	protein_coding	1	1	0	4	0	0	0	0	0	0	6	0	0	1	0	2	0	0
TMPRSS6	ENSG00000187045	ENST00000381792	protein_coding	1	1	0	4	0	0	0	0	0	0	6	0	0	1	0	2	0	0
TMPRSS6	ENSG00000187045	ENST00000406725	protein_coding	1	1	0	4	0	0	0	0	0	0	6	0	0	1	0	2	0	0
TMPRSS6	ENSG00000187045	ENST00000406856	protein_coding	1	1	0	4	0	0	0	0	0	0	6	0	0	1	0	2	0	0
TMPRSS6	ENSG00000187045	ENST00000423761	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TMPRSS6	ENSG00000187045	ENST00000442782	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000301923	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000335727	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000402203	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000441751	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000454349	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000489500	retained_intron	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000382034	protein_coding	0	0	0	5	1	0	0	0	0	0	4	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000395736	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000404284	nonsense_mediated_decay	0	0	0	6	1	0	0	0	0	0	4	0	1	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000411850	protein_coding	0	0	1	4	0	0	0	0	0	0	4	1	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000424387	nonsense_mediated_decay	0	0	0	6	1	0	0	0	0	0	4	0	1	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000425375	protein_coding	0	0	1	4	0	0	0	0	0	0	4	1	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000436462	protein_coding	0	0	1	4	0	0	0	0	0	0	4	1	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000439512	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000447733	protein_coding	0	0	1	4	0	0	0	0	0	0	4	1	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000449058	protein_coding	0	0	1	4	0	0	0	0	0	0	4	1	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000449508	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000456128	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000465529	retained_intron	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000487670	retained_intron	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000492723	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000608674	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000608749	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000357179	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000398793	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000413067	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000436282	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000444502	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000457179	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000457270	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000470338	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TOP3BP1	ENSG00000228050	ENST00000420768	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
TPST2	ENSG00000128294	ENST00000338754	protein_coding	0	3	0	8	0	0	0	0	0	2	6	0	0	0	0	0	3	0
TPST2	ENSG00000128294	ENST00000398110	protein_coding	0	3	0	3	0	0	0	0	0	2	1	0	0	0	0	0	3	0
TPST2	ENSG00000128294	ENST00000403880	protein_coding	0	3	0	8	0	0	0	0	0	2	6	0	0	0	0	0	3	0
TPST2	ENSG00000128294	ENST00000440953	protein_coding	0	0	0	9	0	0	0	0	0	3	6	0	0	0	0	0	0	0
TPST2	ENSG00000128294	ENST00000442495	protein_coding	0	2	0	7	0	0	0	0	0	1	6	0	0	0	0	0	2	0
TPST2	ENSG00000128294	ENST00000445720	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
TPST2	ENSG00000128294	ENST00000450022	protein_coding	0	0	0	9	0	0	0	0	0	3	6	0	0	0	0	0	0	0
TPST2	ENSG00000128294	ENST00000453117	protein_coding	0	0	0	4	0	0	0	0	0	3	1	0	0	0	0	0	0	0
TPST2	ENSG00000128294	ENST00000454778	protein_coding	0	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0	2	0
TPTEP1	ENSG00000100181	ENST00000383140	lincRNA	0	1	0	19	0	0	0	0	0	7	10	0	2	0	0	1	0	1
TPTEP1	ENSG00000100181	ENST00000400593	lincRNA	0	0	0	16	0	0	0	0	0	4	12	0	0	0	0	0	0	0
TPTEP1	ENSG00000100181	ENST00000415121	lincRNA	0	0	0	12	0	0	0	0	0	7	0	0	2	0	0	0	0	3
TPTEP1	ENSG00000100181	ENST00000426585	lincRNA	0	0	0	23	0	0	0	0	0	7	12	0	4	0	0	0	0	0
TPTEP1	ENSG00000100181	ENST00000545818	lincRNA	0	0	0	6	0	0	0	0	0	3	0	0	2	0	0	0	0	1
TPTEP1	ENSG00000100181	ENST00000558085	lincRNA	0	0	0	27	0	0	0	0	0	0	27	0	0	0	0	0	0	0
TPTEP1	ENSG00000100181	ENST00000585784	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TPTEP1	ENSG00000100181	ENST00000588424	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TPTEP1	ENSG00000100181	ENST00000588548	lincRNA	0	0	0	5	0	0	0	0	0	2	0	0	2	0	0	0	0	1
TPTEP1	ENSG00000100181	ENST00000591299	lincRNA	0	0	0	4	0	0	0	0	0	1	3	0	0	0	0	0	0	0
TPTEP1	ENSG00000100181	ENST00000592107	lincRNA	0	0	0	5	0	0	0	0	0	2	3	0	0	0	0	0	0	0
TPTEP1	ENSG00000100181	ENST00000592918	lincRNA	0	0	0	5	0	0	0	0	0	2	3	0	0	0	0	0	0	0
TRABD	ENSG00000170638	ENST00000303434	protein_coding	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0
TRABD	ENSG00000170638	ENST00000380909	protein_coding	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0
TRABD	ENSG00000170638	ENST00000395827	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2
TRABD	ENSG00000170638	ENST00000395829	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2
TRABD	ENSG00000170638	ENST00000463233	retained_intron	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0
TRABD	ENSG00000170638	ENST00000472677	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000252136	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000403707	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000404751	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000439169	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000444256	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000444845	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000463710	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000471040	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000480339	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000487378	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000487668	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000488335	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000492988	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMT2A	ENSG00000099899	ENST00000494820	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000290846	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000381019	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000381021	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000424260	protein_coding	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	1
TRMU	ENSG00000100416	ENST00000441818	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000453630	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000456595	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000457572	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000463785	processed_transcript	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1
TRMU	ENSG00000100416	ENST00000465378	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000470831	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000476901	processed_transcript	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1
TRMU	ENSG00000100416	ENST00000479648	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000485175	processed_transcript	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	1
TRMU	ENSG00000100416	ENST00000485559	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000486620	processed_transcript	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000491612	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TRMU	ENSG00000100416	ENST00000493556	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRMU	ENSG00000100416	ENST00000496831	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
TSPO	ENSG00000100300	ENST00000329563	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
TSPO	ENSG00000100300	ENST00000337554	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
TSPO	ENSG00000100300	ENST00000396265	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
TSPO	ENSG00000100300	ENST00000428336	protein_coding	0	0	0	6	0	0	0	0	0	2	4	0	0	0	0	0	0	0
TSPO	ENSG00000100300	ENST00000472378	retained_intron	0	0	0	6	0	0	0	0	0	2	4	0	0	0	0	0	0	0
TSPO	ENSG00000100300	ENST00000583777	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
TST	ENSG00000128311	ENST00000249042	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TST	ENSG00000128311	ENST00000403892	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28	ENSG00000100154	ENST00000397906	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000419253	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000424161	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000425112	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000428818	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000430525	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000430853	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000434221	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000435348	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000437713	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000452612	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000453632	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000454741	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC28-AS1	ENSG00000235954	ENST00000454996	antisense	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TTC38	ENSG00000075234	ENST00000381031	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
TTC38	ENSG00000075234	ENST00000417709	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTC38	ENSG00000075234	ENST00000421359	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTC38	ENSG00000075234	ENST00000422713	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TTC38	ENSG00000075234	ENST00000445282	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
TTC38	ENSG00000075234	ENST00000451998	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTC38	ENSG00000075234	ENST00000475467	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTLL1	ENSG00000100271	ENST00000266254	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
TTLL1	ENSG00000100271	ENST00000331018	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
TTLL1	ENSG00000100271	ENST00000439248	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
TTLL1	ENSG00000100271	ENST00000440761	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
TTLL1	ENSG00000100271	ENST00000445824	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2
TTLL12	ENSG00000100304	ENST00000216129	protein_coding	0	0	0	14	0	0	0	0	0	2	7	0	0	0	0	0	0	5
TTLL12	ENSG00000100304	ENST00000484118	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TTLL12	ENSG00000100304	ENST00000484711	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TTLL8	ENSG00000138892	ENST00000266182	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TTLL8	ENSG00000138892	ENST00000433387	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TTLL8	ENSG00000138892	ENST00000440475	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TUBA3FP	ENSG00000161149	ENST00000442739	transcribed_unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TUBA8	ENSG00000183785	ENST00000316027	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TUBA8	ENSG00000183785	ENST00000330423	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TUBA8	ENSG00000183785	ENST00000426208	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TUBA8	ENSG00000183785	ENST00000608634	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TUBGCP6	ENSG00000128159	ENST00000248846	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TUBGCP6	ENSG00000128159	ENST00000439308	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TUBGCP6	ENSG00000128159	ENST00000498611	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TUG1	ENSG00000253352	ENST00000519077	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TUG1	ENSG00000253352	ENST00000521091	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TUG1	ENSG00000253352	ENST00000540687	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TUG1	ENSG00000253352	ENST00000563812	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TUG1	ENSG00000253352	ENST00000566220	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TUG1	ENSG00000253352	ENST00000569149	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TUG1	ENSG00000253352	ENST00000569384	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TUG1	ENSG00000253352	ENST00000602393	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TUG1	ENSG00000253352	ENST00000602971	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TXN2	ENSG00000100348	ENST00000216185	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TXN2	ENSG00000100348	ENST00000403313	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TXN2	ENSG00000100348	ENST00000411915	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TXN2	ENSG00000100348	ENST00000416967	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TXN2	ENSG00000100348	ENST00000487725	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TXNRD2	ENSG00000184470	ENST00000334363	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	2
TXNRD2	ENSG00000184470	ENST00000400518	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TXNRD2	ENSG00000184470	ENST00000400519	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	2
TXNRD2	ENSG00000184470	ENST00000400521	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	2
TXNRD2	ENSG00000184470	ENST00000400525	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	2
TXNRD2	ENSG00000184470	ENST00000474308	processed_transcript	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	2
TXNRD2	ENSG00000184470	ENST00000484672	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TXNRD2	ENSG00000184470	ENST00000491939	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TXNRD2	ENSG00000184470	ENST00000494454	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TXNRD2	ENSG00000184470	ENST00000496729	retained_intron	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
TXNRD2	ENSG00000184470	ENST00000535882	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	2
TXNRD2	ENSG00000184470	ENST00000542719	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
UBE2L3	ENSG00000185651	ENST00000342192	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
UBE2L3	ENSG00000185651	ENST00000458578	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
UBE2L3	ENSG00000185651	ENST00000496722	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
