# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SYN3	ENSG00000185666	ENST00000461446	retained_intron	0	0	0	12	0	0	0	0	0	7	1	0	2	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000462268	processed_transcript	0	0	0	26	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000467095	processed_transcript	0	0	0	10	0	0	0	0	0	7	0	0	2	0	0	0	0	0	1
SYN3	ENSG00000185666	ENST00000468922	processed_transcript	0	0	0	5	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000472027	retained_intron	0	0	0	5	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000483062	retained_intron	0	0	0	12	0	0	0	0	0	7	1	0	2	0	0	0	0	0	2
SYNGR1	ENSG00000100321	ENST00000216155	protein_coding	0	1	0	16	0	0	0	0	0	7	8	0	0	0	0	0	0	1	1
SYNGR1	ENSG00000100321	ENST00000318801	protein_coding	0	1	0	12	0	0	0	0	0	3	8	0	0	0	0	0	0	1	1
SYNGR1	ENSG00000100321	ENST00000328933	protein_coding	0	1	0	16	0	0	0	0	0	0	15	0	0	0	0	0	0	1	1
SYNGR1	ENSG00000100321	ENST00000381535	protein_coding	0	1	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	1	3
SYNGR1	ENSG00000100321	ENST00000406293	protein_coding	0	1	0	16	0	0	0	0	0	7	8	0	0	0	0	0	0	1	1
SYNGR1	ENSG00000100321	ENST00000415332	nonsense_mediated_decay	0	0	0	17	0	0	0	0	0	7	8	0	1	0	0	0	0	0	1
SYNGR1	ENSG00000100321	ENST00000489206	retained_intron	0	0	0	17	0	0	0	0	0	7	8	0	1	0	0	0	0	0	1
TAB1	ENSG00000100324	ENST00000216160	protein_coding	0	0	0	7	0	0	0	0	0	3	3	0	0	0	0	0	0	0	1
TAB1	ENSG00000100324	ENST00000331454	protein_coding	0	0	0	8	0	0	0	0	0	2	5	0	0	0	0	0	0	0	1
TAB1	ENSG00000100324	ENST00000461775	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TAB1	ENSG00000100324	ENST00000473491	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000473613	retained_intron	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
TAB1	ENSG00000100324	ENST00000488859	processed_transcript	0	0	0	4	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000327374	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000398042	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000399807	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000401833	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000401886	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000411907	processed_transcript	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000420290	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000430807	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000432198	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000432883	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000434168	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000434570	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000444651	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000447208	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000450019	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000450664	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000456048	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000462579	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000471707	retained_intron	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000475446	processed_transcript	0	0	0	5	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000479679	processed_transcript	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000484373	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000485715	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000490121	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TANGO2	ENSG00000183597	ENST00000490583	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TBC1D10A	ENSG00000099992	ENST00000215790	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBC1D10A	ENSG00000099992	ENST00000393906	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TBC1D10A	ENSG00000099992	ENST00000403362	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBC1D10A	ENSG00000099992	ENST00000403477	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBC1D10A	ENSG00000099992	ENST00000433426	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBC1D10A	ENSG00000099992	ENST00000437122	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBC1D10A	ENSG00000099992	ENST00000490449	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000337137	protein_coding	0	0	0	57	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000355704	protein_coding	0	0	0	57	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000380995	protein_coding	0	0	0	16	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000394449	nonsense_mediated_decay	0	0	0	57	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000406733	protein_coding	0	0	0	57	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000407381	protein_coding	0	0	0	57	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000441162	nonsense_mediated_decay	0	0	0	57	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000441936	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000472791	processed_transcript	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000486163	processed_transcript	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000496139	processed_transcript	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000329705	protein_coding	0	0	0	7	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000332710	protein_coding	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000359500	protein_coding	0	0	0	11	1	0	0	0	0	4	6	0	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000475303	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000484336	retained_intron	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
TCF20	ENSG00000100207	ENST00000335626	protein_coding	0	1	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1
TCF20	ENSG00000100207	ENST00000359486	protein_coding	0	1	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1
TCF20	ENSG00000100207	ENST00000404876	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1
TCF20	ENSG00000100207	ENST00000515426	protein_coding	0	0	0	14	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0
TCN2	ENSG00000185339	ENST00000215838	protein_coding	0	0	0	12	0	0	0	0	0	2	5	0	0	0	0	0	0	0	5
TCN2	ENSG00000185339	ENST00000405742	protein_coding	0	0	0	12	0	0	0	0	0	2	5	0	0	0	0	0	0	0	5
TCN2	ENSG00000185339	ENST00000407817	protein_coding	0	0	0	12	0	0	0	0	0	2	5	0	0	0	0	0	0	0	5
TCN2	ENSG00000185339	ENST00000423350	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
TCN2	ENSG00000185339	ENST00000450638	nonsense_mediated_decay	0	0	0	12	0	0	0	0	0	2	5	0	0	0	0	0	0	0	5
TCN2	ENSG00000185339	ENST00000471659	retained_intron	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
TCN2	ENSG00000185339	ENST00000493542	retained_intron	0	0	0	5	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
TEX33	ENSG00000185264	ENST00000381821	protein_coding	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2
TEX33	ENSG00000185264	ENST00000402860	protein_coding	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2
TEX33	ENSG00000185264	ENST00000405091	protein_coding	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2
TEX33	ENSG00000185264	ENST00000442538	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4
TFIP11	ENSG00000100109	ENST00000405938	protein_coding	0	0	0	5	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000407148	protein_coding	0	0	0	5	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000407431	protein_coding	0	0	0	5	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000407690	protein_coding	0	0	0	5	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000418876	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000420242	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000440258	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000450493	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
TFIP11	ENSG00000100109	ENST00000455080	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000464449	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000472918	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000479489	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000481357	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TFIP11	ENSG00000100109	ENST00000492137	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000493698	retained_intron	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
TFIP11	ENSG00000100109	ENST00000496523	processed_transcript	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
THAP7	ENSG00000184436	ENST00000215742	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
THAP7	ENSG00000184436	ENST00000399133	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
THAP7	ENSG00000184436	ENST00000466670	retained_intron	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
THAP7	ENSG00000184436	ENST00000471073	retained_intron	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
THAP7	ENSG00000184436	ENST00000471723	retained_intron	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
THAP7	ENSG00000184436	ENST00000476667	retained_intron	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
THAP7	ENSG00000184436	ENST00000488975	retained_intron	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
THAP7	ENSG00000184436	ENST00000498406	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
THAP7-AS1	ENSG00000230513	ENST00000429962	antisense	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
THAP7-AS1	ENSG00000230513	ENST00000436079	antisense	0	0	0	7	0	0	0	0	0	2	3	0	0	0	0	0	0	0	2
THAP7-AS1	ENSG00000230513	ENST00000452284	antisense	0	0	0	7	0	0	0	0	0	2	2	0	1	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000358079	nonsense_mediated_decay	0	0	0	12	0	0	0	0	0	2	8	0	0	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000397871	protein_coding	0	0	0	15	0	0	0	0	0	2	10	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000397872	protein_coding	0	0	0	15	0	0	0	0	0	2	10	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000397873	protein_coding	0	0	0	15	0	0	0	0	0	2	10	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000414902	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000418021	protein_coding	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000428374	protein_coding	0	0	0	7	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000440771	protein_coding	0	0	0	7	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000442555	nonsense_mediated_decay	0	0	0	15	0	0	0	0	0	2	10	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000443089	protein_coding	0	0	0	5	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000455450	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000472164	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000475187	retained_intron	0	0	0	5	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000484924	retained_intron	0	0	0	8	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000488052	retained_intron	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000490103	protein_coding	0	0	0	18	0	0	0	0	0	5	10	0	0	0	0	0	0	0	3
THOC5	ENSG00000100296	ENST00000492707	retained_intron	0	0	0	5	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
TIMP3	ENSG00000100234	ENST00000266085	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000361684	protein_coding	0	3	0	21	2	0	0	0	0	0	18	0	0	0	0	1	0	2	2
TMEM184B	ENSG00000198792	ENST00000361906	protein_coding	0	3	0	21	2	0	0	0	0	0	18	0	0	0	0	1	0	2	2
TMEM184B	ENSG00000198792	ENST00000403210	protein_coding	0	0	0	15	0	0	0	0	0	7	7	0	0	0	0	0	0	0	1
TMEM184B	ENSG00000198792	ENST00000411679	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2
TMEM184B	ENSG00000198792	ENST00000436674	nonsense_mediated_decay	0	1	0	26	3	0	0	0	0	0	18	0	4	0	0	1	0	0	2
TMEM184B	ENSG00000198792	ENST00000457534	nonsense_mediated_decay	0	0	0	15	0	0	0	0	0	5	7	0	1	0	0	0	0	0	2
TMEM184B	ENSG00000198792	ENST00000464059	processed_transcript	0	0	0	16	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000466117	retained_intron	0	0	0	7	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2
TMEM184B	ENSG00000198792	ENST00000474416	retained_intron	0	0	0	14	0	0	0	0	0	8	4	0	0	0	0	0	0	0	2
TMEM184B	ENSG00000198792	ENST00000488844	retained_intron	0	0	0	14	0	0	0	0	0	7	4	0	1	0	0	0	0	0	2
TMEM184B	ENSG00000198792	ENST00000504337	processed_transcript	0	0	0	10	0	0	0	0	0	1	3	0	2	0	0	0	0	0	4
TMEM191C	ENSG00000206140	ENST00000413877	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000415764	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000417708	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000425458	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000427147	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000432134	lincRNA	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000446867	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000449424	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000453397	lincRNA	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000456153	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000456303	lincRNA	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000536718	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
TMEM191C	ENSG00000206140	ENST00000545656	lincRNA	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
TMEM211	ENSG00000206069	ENST00000382744	protein_coding	0	0	1	13	0	0	0	0	0	3	3	1	0	0	0	0	0	0	7
TMEM211	ENSG00000206069	ENST00000407886	protein_coding	0	0	1	16	0	0	0	0	0	3	13	1	0	0	0	0	0	0	0
TMEM211	ENSG00000206069	ENST00000423535	protein_coding	0	0	1	13	0	0	0	0	0	3	3	1	0	0	0	0	0	0	7
TMPRSS6	ENSG00000187045	ENST00000346753	protein_coding	1	2	1	10	1	0	0	0	0	2	9	1	0	1	0	2	0	1	0
TMPRSS6	ENSG00000187045	ENST00000381792	protein_coding	1	2	1	10	1	0	0	0	0	2	9	1	0	1	0	2	0	1	0
TMPRSS6	ENSG00000187045	ENST00000406725	protein_coding	1	2	1	13	1	0	0	0	0	2	10	1	0	1	0	2	0	1	2
TMPRSS6	ENSG00000187045	ENST00000406856	protein_coding	1	2	1	13	1	0	0	0	0	2	10	1	0	1	0	2	0	1	2
TMPRSS6	ENSG00000187045	ENST00000423761	protein_coding	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
TMPRSS6	ENSG00000187045	ENST00000429068	protein_coding	0	0	0	4	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1
TMPRSS6	ENSG00000187045	ENST00000442782	protein_coding	0	1	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0
TNFRSF13C	ENSG00000159958	ENST00000291232	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000301923	protein_coding	0	0	0	22	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000335727	protein_coding	0	0	0	15	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000402203	protein_coding	0	0	0	22	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000441751	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000446273	protein_coding	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000454349	protein_coding	0	0	0	15	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0
TNRC6B	ENSG00000100354	ENST00000489500	retained_intron	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
TOB2	ENSG00000183864	ENST00000327492	protein_coding	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TOB2	ENSG00000183864	ENST00000434408	protein_coding	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
TOM1	ENSG00000100284	ENST00000382034	protein_coding	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000395736	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000404284	nonsense_mediated_decay	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000411850	protein_coding	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000424387	nonsense_mediated_decay	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000425375	protein_coding	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000436462	protein_coding	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000439512	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000443206	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
TOM1	ENSG00000100284	ENST00000447733	protein_coding	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000449058	protein_coding	0	0	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000449508	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000456128	protein_coding	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000465529	retained_intron	0	0	0	7	0	0	0	0	0	1	4	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000487670	retained_intron	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000491987	retained_intron	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
TOM1	ENSG00000100284	ENST00000492723	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
TOM1	ENSG00000100284	ENST00000497448	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TOM1	ENSG00000100284	ENST00000608674	protein_coding	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
TOM1	ENSG00000100284	ENST00000608749	protein_coding	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
TOP3B	ENSG00000100038	ENST00000357179	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000398793	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000413067	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000424393	protein_coding	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000430142	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000434517	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000436282	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000437103	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000437929	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TOP3B	ENSG00000100038	ENST00000444502	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
